Date,Open,High,Low,Close,Adj Close,Volume
2017-09-13,37.262501,37.297501,37.012501,37.044998,34.108177,5824800
2017-09-14,37.000000,37.455002,36.912498,37.387501,34.423527,4588000
2017-09-15,37.527500,37.595001,37.299999,37.522499,34.547817,9065600
2017-09-18,37.500000,37.500000,36.845001,37.075001,34.135799,6562000
2017-09-19,37.115002,37.232498,36.930000,36.980000,34.048328,7026800
2017-09-20,37.102501,37.152500,36.474998,36.685001,33.776722,5489600
2017-09-21,36.685001,36.957500,36.617500,36.695000,33.785923,5647600
2017-09-22,36.759998,36.814999,36.549999,36.590000,33.689247,4904800
2017-09-25,36.552502,36.827499,36.457500,36.705002,33.795135,6024800
2017-09-26,36.727501,37.060001,36.727501,36.924999,33.997692,5562000
2017-09-27,36.712502,36.849998,36.427502,36.562500,33.663925,6888800
2017-09-28,36.372501,36.845001,36.174999,36.747501,33.834267,5395600
2017-09-29,36.737499,36.810001,36.582500,36.637501,33.732986,5267200
2017-10-02,36.842499,36.919998,36.587502,36.685001,33.776722,4581200
2017-10-03,36.592499,36.742500,36.404999,36.722500,33.811245,4008400
2017-10-04,36.750000,37.152500,36.650002,37.142502,34.197952,4390400
2017-10-05,37.134998,37.142502,36.764999,36.939999,34.011501,6817600
2017-10-06,36.799999,36.917500,36.567501,36.867500,33.944748,5110800
2017-10-09,36.990002,37.097500,36.922501,36.974998,34.043724,4396400
2017-10-10,36.974998,37.285000,36.860001,37.257500,34.303829,3512000
2017-10-11,37.157501,37.687500,37.157501,37.467499,34.497189,5319600
2017-10-12,37.527500,37.735001,37.349998,37.674999,34.688229,5221600
2017-10-13,37.847500,38.067501,37.610001,37.637501,34.653706,4461200
2017-10-16,37.810001,37.950001,37.474998,37.880001,34.876980,5396400
2017-10-17,37.875000,38.215000,37.757500,38.167500,35.141689,5164400
2017-10-18,38.057499,38.195000,37.917500,38.134998,35.111767,4298800
2017-10-19,38.167500,38.487499,38.049999,38.467499,35.417908,5249600
2017-10-20,38.435001,38.560001,38.244999,38.540001,35.484665,5750800
2017-10-23,38.494999,38.674999,38.332500,38.595001,35.535297,4873200
2017-10-24,38.529999,38.599998,38.297501,38.555000,35.498470,5718400
2017-10-25,38.485001,38.547501,37.840000,38.465000,35.415604,7509200
2017-10-26,38.700001,39.000000,38.340000,38.347500,35.307423,5894000
2017-10-27,38.347500,39.200001,38.345001,38.959999,35.871361,5807200
2017-10-30,38.827499,39.047501,38.722500,38.840000,35.760872,5413600
2017-10-31,38.772499,38.889999,38.577499,38.767502,35.694118,5310800
2017-11-01,38.917500,38.930000,38.272499,38.345001,35.305122,5747600
2017-11-02,38.372501,38.687500,37.092499,37.465000,34.494884,15917200
2017-11-03,37.435001,38.287498,37.375000,38.162498,35.137081,12337600
2017-11-06,38.224998,38.282501,37.912498,37.965000,34.955238,5631600
2017-11-07,38.082500,38.955002,37.980000,38.872501,35.790802,7872000
2017-11-08,38.747501,38.935001,38.477501,38.730000,35.659595,7970800
2017-11-09,38.584999,38.902500,38.525002,38.812500,35.735554,4779600
2017-11-10,38.645000,38.855000,38.462502,38.790001,35.714844,5143200
2017-11-13,38.834999,39.250000,38.709999,39.195000,36.087734,4000000
2017-11-14,39.127499,39.637501,39.062500,39.599998,36.460629,6055200
2017-11-15,39.712502,39.820000,39.257500,39.340000,36.221237,5320000
2017-11-16,39.349998,39.427502,39.087502,39.322498,36.205120,5458800
2017-11-17,39.250000,39.322498,38.972500,39.009998,35.917389,4312000
2017-11-20,39.052502,39.167500,38.827499,38.980000,35.889778,5787600
2017-11-21,39.122501,39.222500,38.939999,39.052502,35.956532,5325200
2017-11-22,38.807499,38.987499,38.639999,38.794998,35.945644,7773600
2017-11-24,38.900002,39.099998,38.869999,39.007500,36.142536,2544400
2017-11-27,39.062500,39.389999,38.977501,39.250000,36.367222,6070800
2017-11-28,39.375000,39.599998,39.267502,39.447498,36.550217,4949200
2017-11-29,39.325001,39.572498,39.125000,39.442501,36.545593,8354400
2017-11-30,39.522499,39.720001,39.342499,39.509998,36.608128,13614800
2017-12-01,39.597500,39.797501,39.107498,39.367500,36.476093,5712400
2017-12-04,39.412498,39.490002,38.880001,38.992500,36.128632,5603600
2017-12-05,39.107498,39.207500,38.612499,38.910000,36.052197,6810000
2017-12-06,39.130001,39.592499,38.947498,39.445000,36.547897,7935600
2017-12-07,39.432499,39.544998,39.252499,39.544998,36.640553,5808400
2017-12-08,39.619999,39.757500,39.347500,39.757500,36.837448,5248000
2017-12-11,39.747501,39.837502,39.360001,39.812500,36.888409,6435600
2017-12-12,39.709999,39.849998,39.205002,39.267502,36.383446,7953600
2017-12-13,39.407501,39.509998,38.950001,39.117500,36.244457,14412000
2017-12-14,39.182499,39.810001,38.892502,39.494999,36.594223,8908000
2017-12-15,39.669998,39.759998,39.307499,39.607498,36.698463,13972000
2017-12-18,39.654999,39.792500,39.027500,39.087502,36.216656,7763200
2017-12-19,39.125000,39.247501,38.509998,38.525002,35.695469,6260000
2017-12-20,38.525002,38.834999,38.372501,38.410000,35.588917,8838800
2017-12-21,38.457500,38.817501,38.169998,38.619999,35.783497,7148800
2017-12-22,38.727501,38.842499,38.575001,38.634998,35.797401,4315200
2017-12-26,38.674999,38.837502,38.497501,38.500000,35.672310,2894000
2017-12-27,38.657501,38.837502,38.529999,38.822498,35.971115,4305200
2017-12-28,38.799999,39.105000,38.787498,39.087502,36.216656,3426800
2017-12-29,39.212502,39.320000,39.002499,39.047501,36.179592,4746400
2018-01-02,39.107498,39.167500,38.605000,38.772499,35.924801,4766400
2018-01-03,38.522499,38.957500,37.945000,37.950001,35.162708,11008000
2018-01-04,37.877499,38.257500,37.657501,37.755001,34.982025,13629200
2018-01-05,37.845001,37.985001,37.650002,37.927502,35.141857,10318000
2018-01-08,37.927502,38.310001,37.877499,38.240002,35.431404,7225200
2018-01-09,38.387501,38.387501,37.827499,37.959999,35.171974,6527600
2018-01-10,37.722500,37.902500,37.540001,37.647499,34.882412,7042800
2018-01-11,37.625000,37.775002,37.442501,37.625000,34.861576,7550400
2018-01-12,37.532501,37.867500,37.314999,37.580002,34.819881,6386400
2018-01-16,37.610001,37.770000,37.267502,37.634998,34.870842,7471600
2018-01-17,37.737499,38.187500,37.645000,37.970001,35.181232,9304400
2018-01-18,38.014999,38.014999,37.555000,37.695000,34.926441,7951200
2018-01-19,37.770000,37.817501,37.485001,37.540001,34.782822,8988000
2018-01-22,37.615002,37.825001,37.400002,37.505001,34.750389,7438800
2018-01-23,37.500000,38.275002,37.500000,38.180000,35.375809,10592400
2018-01-24,37.982498,38.057499,37.520000,37.712502,34.942642,7874400
2018-01-25,37.707500,38.337502,37.500000,38.272499,35.461521,9845200
2018-01-26,38.715000,39.807499,38.674999,39.422501,36.527058,14587200
2018-01-29,39.299999,39.325001,38.872501,38.919998,36.061462,10057200
2018-01-30,38.875000,39.119999,38.572498,38.775002,35.927113,7823200
2018-01-31,38.807499,39.695000,38.654999,39.605000,36.696152,12930800
2018-02-01,39.652500,39.910000,38.917500,39.084999,36.214336,8848000
2018-02-02,38.869999,39.355000,38.770000,38.980000,36.117054,9291200
2018-02-05,39.009998,39.570000,38.462502,38.572498,35.739487,14612400
2018-02-06,37.957500,38.340000,36.787498,37.389999,34.643837,16941200
2018-02-07,37.402500,37.669998,36.972500,37.022499,34.303329,11514800
2018-02-08,36.919998,37.277500,36.317501,36.322498,33.654743,9683600
2018-02-09,36.494999,37.287498,36.275002,37.025002,34.305649,9090800
2018-02-12,37.055000,37.787498,36.715000,37.500000,34.745758,8123200
2018-02-13,37.445000,37.955002,37.062500,37.767502,34.993614,6312400
2018-02-14,37.520000,37.882500,37.197498,37.520000,34.764290,6436800
2018-02-15,37.557499,38.610001,37.459999,38.607498,35.771904,8742000
2018-02-16,38.667500,39.139999,38.395000,39.012501,36.147163,6546800
2018-02-20,38.895000,39.027500,38.310001,38.452499,35.628292,7792000
2018-02-21,38.452499,38.797501,37.900002,37.939999,35.153439,8582000
2018-02-22,38.127499,38.372501,37.830002,38.077499,35.280834,5802400
2018-02-23,38.119999,39.162498,38.095001,39.064999,36.195805,7286800
2018-02-26,38.935001,39.080002,38.532501,38.662498,36.079170,7758800
2018-02-27,38.680000,38.867500,37.919998,37.919998,35.386276,8176400
2018-02-28,38.082500,38.377499,37.939999,38.037498,35.495922,10905200
2018-03-01,38.174999,38.595001,37.994999,38.307499,35.747875,12315600
2018-03-02,38.299999,38.645000,37.834999,38.212502,35.659241,8696800
2018-03-05,38.174999,38.807499,38.017502,38.755001,36.165485,6870800
2018-03-06,38.645000,38.895000,38.212502,38.314999,35.754879,10504800
2018-03-07,38.185001,38.422501,38.014999,38.262501,35.705894,8304000
2018-03-08,38.392502,38.669998,38.235001,38.577499,35.999847,6678800
2018-03-09,38.587502,38.722500,38.320000,38.702499,36.116489,6500800
2018-03-12,38.674999,38.747501,38.384998,38.597500,36.018509,8162400
2018-03-13,38.805000,39.097500,38.507500,38.667500,36.083828,6522400
2018-03-14,39.025002,39.610001,39.009998,39.502499,36.863041,12254000
2018-03-15,39.500000,39.770000,39.224998,39.535000,36.893368,9372800
2018-03-16,39.605000,40.419998,39.564999,40.259998,37.569916,31720000
2018-03-19,40.259998,40.422501,39.700001,39.982498,37.310959,9596000
2018-03-20,40.025002,40.182499,39.877499,40.105000,37.425278,6401600
2018-03-21,40.105000,40.490002,39.917500,40.020000,37.345963,6814800
2018-03-22,40.077499,41.062500,39.950001,40.472500,37.768227,14222400
2018-03-23,40.494999,40.895000,39.797501,39.872501,37.208317,12314400
2018-03-26,40.007500,40.517502,39.972500,40.357498,37.660912,6942000
2018-03-27,40.437500,41.102501,40.250000,40.647499,37.931526,9727600
2018-03-28,40.787498,40.862499,40.009998,40.567501,37.856880,13328400
2018-03-29,40.882500,41.029999,40.680000,40.832500,38.104168,7818800
2018-04-02,40.985001,41.177502,40.257500,40.592499,37.880203,8113200
2018-04-03,40.592499,40.799999,40.182499,40.500000,37.793892,9571200
2018-04-04,40.424999,40.674999,40.112499,40.582500,37.870880,6724400
2018-04-05,40.567501,41.107498,40.187500,41.000000,38.260479,6187200
2018-04-06,40.884998,41.040001,40.557499,40.687500,37.968868,5771200
2018-04-09,40.575001,40.855000,40.340000,40.532501,37.824207,7316000
2018-04-10,40.232498,40.685001,40.232498,40.450001,37.747227,7605200
2018-04-11,40.325001,40.435001,40.062500,40.259998,37.569916,5022400
2018-04-12,40.257500,40.432499,39.662498,39.767502,37.110329,6236400
2018-04-13,39.917500,40.222500,39.875000,40.055000,37.378620,5483200
2018-04-16,40.252499,40.662498,40.180000,40.529999,37.821880,6602800
2018-04-17,40.560001,40.902500,40.287498,40.805000,38.078503,5316400
2018-04-18,40.982498,41.287498,40.697498,40.715000,37.994530,4332800
2018-04-19,40.669998,40.779999,40.264999,40.634998,37.919857,6535600
2018-04-20,40.680000,40.855000,40.035000,40.197498,37.511600,6915200
2018-04-23,40.292500,40.369999,40.075001,40.282501,37.590919,6576000
2018-04-24,40.500000,40.962502,39.902500,40.542500,37.833546,11652000
2018-04-25,40.389999,40.692501,39.974998,40.082500,37.404282,7904400
2018-04-26,40.209999,40.970001,40.147499,40.802502,38.076180,7402400
2018-04-27,40.677502,41.102501,40.580002,40.990002,38.251144,5682000
2018-04-30,41.072498,41.237499,40.950001,40.977501,38.239479,9057600
2018-05-01,40.922501,40.937500,40.692501,40.805000,38.078503,5028400
2018-05-02,40.865002,41.040001,40.712502,40.862499,38.132164,10694000
2018-05-03,40.707500,41.025002,40.380001,40.764999,38.041183,10460400
2018-05-04,40.799999,41.282501,40.767502,41.022499,38.281475,6462400
2018-05-07,41.070000,41.084999,40.722500,40.837502,38.108837,7877200
2018-05-08,40.652500,40.654999,39.884998,39.977501,37.306301,8817600
2018-05-09,40.035000,40.072498,39.465000,39.572498,36.928360,8864800
2018-05-10,39.935001,40.067501,39.625000,40.057499,37.380951,7849600
2018-05-11,40.182499,40.332500,39.987499,40.185001,37.499931,4292800
2018-05-14,40.262501,40.282501,39.842499,40.049999,37.373951,4741600
2018-05-15,39.812500,39.977501,39.387501,39.712502,37.059006,6076400
2018-05-16,39.652500,39.752499,39.165001,39.292500,36.667068,6155200
2018-05-17,39.384998,39.455002,39.007500,39.105000,36.492092,5956400
2018-05-18,39.117500,39.340000,38.805000,39.112499,36.499104,6256800
2018-05-21,39.262501,40.134998,39.250000,40.055000,37.378620,8385200
2018-05-22,40.165001,40.332500,39.792500,39.857498,37.194317,6550000
2018-05-23,40.020000,40.222500,39.847500,40.070000,37.392620,9017200
2018-05-24,40.032501,40.419998,39.994999,40.299999,37.607246,6408800
2018-05-25,40.302502,40.747501,40.270000,40.605000,37.891872,6498000
2018-05-29,40.412498,41.122501,40.412498,40.932499,38.197491,7674000
2018-05-30,40.840000,41.417500,40.762501,41.317501,38.556770,8811600
2018-05-31,41.195000,41.654999,41.060001,41.452499,38.682743,10660000
2018-06-01,41.417500,41.417500,40.505001,40.770000,38.045849,7797200
2018-06-04,40.627499,40.772499,40.172501,40.292500,37.857933,7173600
2018-06-05,40.347500,40.355000,39.737499,39.825001,37.418674,8493200
2018-06-06,39.830002,39.997501,38.945000,39.032501,36.674061,10116800
2018-06-07,39.047501,39.412498,38.865002,39.095001,36.732788,7104400
2018-06-08,39.167500,39.340000,39.049999,39.200001,36.831440,7227600
2018-06-11,39.255001,39.292500,38.764999,38.849998,36.502590,6426000
2018-06-12,38.849998,39.387501,38.817501,39.352501,36.974724,7450800
2018-06-13,39.407501,39.672501,39.180000,39.285000,36.911312,6272000
2018-06-14,39.290001,39.790001,39.057499,39.705002,37.305931,8846000
2018-06-15,39.645000,39.912498,39.212502,39.884998,37.475056,16682000
2018-06-18,39.904999,40.192501,39.787498,40.102501,37.679413,6415600
2018-06-19,40.160000,40.775002,40.160000,40.750000,38.287785,9922400
2018-06-20,40.882500,40.882500,40.540001,40.674999,38.217316,5251600
2018-06-21,40.662498,41.142502,40.625000,40.842499,38.374695,7038000
2018-06-22,40.910000,41.107498,40.695000,41.075001,38.593155,8840800
2018-06-25,41.235001,41.712502,41.099998,41.599998,39.086433,7033200
2018-06-26,41.582500,42.080002,41.582500,41.692501,39.173344,7905200
2018-06-27,41.834999,42.162498,41.740002,42.020000,39.481052,8846000
2018-06-28,42.055000,42.382500,41.639999,41.702499,39.182739,7838400
2018-06-29,41.660000,42.047501,41.467499,41.757500,39.234409,6784400
2018-07-02,41.910000,42.305000,41.752499,42.252499,39.699501,6444400
2018-07-03,42.247501,42.312500,41.904999,42.139999,39.593800,5366400
2018-07-05,42.172501,42.202499,41.857498,42.134998,39.589100,9321200
2018-07-06,42.217499,42.662498,42.152500,42.577499,40.004864,6277600
2018-07-09,42.532501,42.597500,41.182499,41.330002,38.832745,9356000
2018-07-10,41.080002,42.072498,40.877499,41.860001,39.330727,7404400
2018-07-11,41.924999,42.322498,41.849998,42.102501,39.558563,5583200
2018-07-12,42.122501,42.287498,41.845001,42.122501,39.577366,7370000
2018-07-13,42.167500,42.404999,41.974998,42.380001,39.819298,6308800
2018-07-16,42.380001,42.512501,42.180000,42.375000,39.814594,5545600
2018-07-17,42.422501,42.674999,42.407501,42.552502,39.981377,5195200
2018-07-18,42.522499,42.580002,42.252499,42.355000,39.795811,4843600
2018-07-19,42.497501,42.875000,42.424999,42.562500,39.990765,6447200
2018-07-20,42.474998,42.557499,42.087502,42.492500,39.925007,4944800
2018-07-23,42.592499,42.639999,42.072498,42.207500,39.657219,6605600
2018-07-24,41.955002,42.615002,41.555000,42.552502,39.981377,9324000
2018-07-25,42.255001,42.397499,41.627499,41.937500,39.403534,10608800
2018-07-26,42.097500,42.352501,41.842499,42.040001,39.499844,7826800
2018-07-27,41.965000,42.119999,41.555000,41.744999,39.222664,6894800
2018-07-30,41.680000,41.794998,41.437500,41.557499,39.046497,6059200
2018-07-31,41.764999,41.932499,41.485001,41.884998,39.354206,6672400
2018-08-01,41.767502,42.067501,41.362499,41.974998,39.438766,8429600
2018-08-02,42.130001,42.404999,41.705002,42.362499,39.802849,7048800
2018-08-03,42.327499,42.982498,42.212502,42.787498,40.202175,5184000
2018-08-06,42.665001,43.017502,42.642502,42.752499,40.169296,3531200
2018-08-07,42.744999,42.744999,42.387501,42.657501,40.080032,4073600
2018-08-08,42.525002,42.735001,42.297501,42.520000,39.950844,3776000
2018-08-09,42.542500,42.755001,42.397499,42.712502,40.131710,3419600
2018-08-10,42.867500,43.264999,42.700001,42.732498,40.150497,4484000
2018-08-13,42.787498,43.097500,42.750000,42.825001,40.237408,6452000
2018-08-14,42.865002,43.134998,42.822498,42.985001,40.387741,4366800
2018-08-15,43.075001,43.480000,43.005001,43.192501,40.582710,6485600
2018-08-16,43.142502,43.764999,42.965000,43.697498,41.057190,6614400
2018-08-17,43.764999,43.912498,43.459999,43.792500,41.146454,5126000
2018-08-20,43.787498,43.902500,43.470001,43.575001,40.942097,4678800
2018-08-21,43.622501,43.622501,43.040001,43.157501,40.549824,4931600
2018-08-22,43.232498,43.294998,42.779999,42.927502,40.333710,5132800
2018-08-23,43.005001,43.259998,42.852501,42.907501,40.314922,4972400
2018-08-24,43.040001,43.209999,42.770000,43.174999,40.566265,5074800
2018-08-27,43.327499,43.450001,42.650002,42.865002,40.274998,5547600
2018-08-28,42.825001,42.867500,42.430000,42.639999,40.063591,6960800
2018-08-29,42.502499,42.715000,42.474998,42.632500,40.318943,5860000
2018-08-30,42.590000,42.880001,42.570000,42.707500,40.389866,6477200
2018-08-31,42.730000,42.950001,42.349998,42.525002,40.217270,7193600
2018-09-04,42.560001,42.687500,42.302502,42.507500,40.200718,6797200
2018-09-05,42.500000,42.965000,42.412498,42.904999,40.576653,7756400
2018-09-06,43.105000,43.702499,43.044998,43.455002,41.096802,8914800
2018-09-07,43.067501,43.375000,42.872501,43.025002,40.690132,7582000
2018-09-10,43.189999,43.247501,42.912498,43.007500,40.673588,6013200
2018-09-11,43.029999,43.340000,43.025002,43.037498,40.701962,8125200
2018-09-12,43.060001,43.259998,42.930000,43.125000,40.784714,7226000
2018-09-13,43.195000,43.672501,42.977501,43.650002,41.281219,8164800
2018-09-14,43.532501,43.592499,43.002499,43.412498,41.056610,6674800
2018-09-17,43.195000,43.514999,43.105000,43.465000,41.106255,6198800
2018-09-18,43.459999,43.557499,43.205002,43.360001,41.006958,4172400
2018-09-19,43.332500,43.389999,41.932499,42.292500,39.997387,9291600
2018-09-20,42.169998,42.382500,41.605000,42.317501,40.021034,8137200
2018-09-21,42.407501,42.845001,41.985001,42.689999,40.373318,16923200
2018-09-24,42.625000,42.630001,42.110001,42.202499,39.912277,8995600
2018-09-25,42.292500,42.292500,41.532501,41.712502,39.448864,7246400
2018-09-26,41.837502,41.837502,41.067501,41.112499,38.881428,8836800
2018-09-27,41.165001,41.642502,41.062500,41.397499,39.150959,9672400
2018-09-28,41.520000,41.907501,41.520000,41.900002,39.626190,9424800
2018-10-01,41.847500,41.855000,41.577499,41.747501,39.481968,5196000
2018-10-02,41.910000,42.439999,41.880001,42.334999,40.037586,5572400
2018-10-03,42.242500,42.775002,41.634998,42.060001,39.777504,9156000
2018-10-04,42.042500,42.325001,41.547501,42.312500,40.016300,9448000
2018-10-05,42.347500,43.192501,42.347500,43.092499,40.753967,8373200
2018-10-08,43.145000,43.612499,43.000000,43.330002,40.978584,6803600
2018-10-09,43.402500,43.617500,43.150002,43.432499,41.075527,5881200
2018-10-10,43.432499,43.915001,43.145000,43.187500,40.843819,7882800
2018-10-11,43.369999,43.512501,42.212502,42.272499,39.978474,8446000
2018-10-12,42.305000,42.452499,41.970001,42.340000,40.042316,6944400
2018-10-15,42.317501,42.645000,42.117500,42.410000,40.108513,6965200
2018-10-16,42.599998,43.084999,42.415001,42.822498,40.498627,4700400
2018-10-17,42.787498,42.900002,42.389999,42.705002,40.387508,3537600
2018-10-18,42.790001,43.022499,42.630001,42.892502,40.564831,4088400
2018-10-19,42.907501,43.622501,42.825001,43.365002,41.011684,7297200
2018-10-22,43.397499,43.415001,42.977501,43.165001,40.822540,5971600
2018-10-23,42.230000,43.610001,42.230000,42.657501,40.342583,8898800
2018-10-24,42.834999,44.207500,42.680000,43.900002,41.517658,8558800
2018-10-25,43.712502,43.805000,42.967499,43.299999,40.950211,8854400
2018-10-26,43.525002,43.702499,42.177502,42.472500,40.167622,8519600
2018-10-29,42.567501,43.242500,42.520000,43.195000,40.850914,6566800
2018-10-30,43.430000,43.634998,42.830002,43.387501,41.032970,7572800
2018-10-31,43.200001,43.509998,42.757500,43.125000,40.784714,9051600
2018-11-01,43.380001,43.380001,42.332500,42.617500,40.304752,9389200
2018-11-02,42.770000,42.945000,41.687500,42.037498,39.756229,11806400
2018-11-05,42.047501,42.895000,42.042500,42.677502,40.361504,8274000
2018-11-06,42.639999,42.897499,42.375000,42.865002,40.538818,5963600
2018-11-07,43.139999,43.467499,42.927502,43.384998,41.030598,6530000
2018-11-08,43.384998,43.505001,42.912498,43.490002,41.129902,6676400
2018-11-09,43.580002,44.259998,43.404999,44.139999,41.744629,8160400
2018-11-12,44.047501,44.997501,43.902500,44.622501,42.200947,8538800
2018-11-13,44.759998,44.867500,44.325001,44.665001,42.241142,7297600
2018-11-14,44.419998,44.562500,43.790001,44.205002,41.806107,12378000
2018-11-15,44.067501,44.797501,43.665001,44.794998,42.364082,10935600
2018-11-16,45.044998,45.150002,44.580002,45.097500,42.650169,7948000
2018-11-19,45.040001,45.517502,44.794998,45.502499,43.033188,7018400
2018-11-20,45.654999,45.912498,44.637501,44.692501,42.267151,9752800
2018-11-21,44.625000,44.625000,43.974998,44.044998,41.654778,5978800
2018-11-23,44.044998,44.450001,43.825001,44.332500,41.926689,4360800
2018-11-26,44.355000,44.492500,43.922501,44.257500,41.855747,7455200
2018-11-27,44.392502,44.547501,44.049999,44.500000,42.085094,9084800
2018-11-28,44.639999,44.807499,44.302502,44.512501,42.096912,7868400
2018-11-29,44.270000,44.380001,43.717499,44.279999,42.139740,6867200
2018-11-30,44.419998,45.507500,44.305000,45.427502,43.231773,15807200
2018-12-03,45.102501,45.625000,44.862499,45.622501,43.417347,9724800
2018-12-04,45.625000,46.042500,45.400002,45.542500,43.341221,10024800
2018-12-06,45.605000,45.755001,44.669998,45.665001,43.457798,11354400
2018-12-07,45.494999,46.049999,45.209999,45.715000,43.505383,10121600
2018-12-10,45.639999,45.845001,44.919998,45.652500,43.445900,10441600
2018-12-11,45.580002,45.959999,45.292500,45.744999,43.533928,12055200
2018-12-12,45.744999,45.927502,45.305000,45.327499,43.136608,11912400
2018-12-13,45.334999,45.799999,45.334999,45.549999,43.348354,12916400
2018-12-14,45.455002,45.612499,44.974998,45.310001,43.119957,9227600
2018-12-17,45.590000,45.590000,43.717499,43.912498,41.790005,13147600
2018-12-18,44.062500,44.455002,43.855000,44.000000,41.873272,11764000
2018-12-19,44.125000,44.294998,43.410000,43.630001,41.521152,13437600
2018-12-20,43.625000,44.137501,43.097500,43.727501,41.613945,13112400
2018-12-21,43.599998,44.639999,43.310001,43.527500,41.423615,24148400
2018-12-24,43.612499,43.845001,41.730000,42.020000,39.988976,6630000
2018-12-26,42.017502,42.592499,41.195000,42.584999,40.526665,8393600
2018-12-27,42.634998,43.040001,41.987499,43.040001,40.959679,9961600
2018-12-28,43.150002,43.592499,42.904999,43.180000,41.092911,6924000
2018-12-31,43.252499,43.507500,42.820000,43.455002,41.354614,6417600
2019-01-02,43.169998,43.325001,42.252499,42.457500,40.405331,10549600
2019-01-03,42.477501,42.790001,42.167500,42.352501,40.305405,9260800
2019-01-04,42.287498,43.147499,42.165001,43.132500,41.047703,10848800
2019-01-07,42.912498,43.235001,42.625000,43.070000,40.988224,9478000
2019-01-08,43.037498,43.447498,42.892502,43.384998,41.287998,10599600
2019-01-09,43.389999,43.500000,43.012501,43.197498,41.109558,7047600
2019-01-10,43.325001,43.904999,43.137501,43.847500,41.728149,11384800
2019-01-11,43.785000,44.035000,43.412498,43.927502,41.804283,8860000
2019-01-14,43.654999,43.654999,42.337502,42.807499,40.738415,15355600
2019-01-15,42.847500,43.952499,42.687500,43.680000,41.568737,9261200
2019-01-16,43.505001,43.727501,43.207500,43.669998,41.559227,7059200
2019-01-17,43.782501,43.980000,43.610001,43.872501,41.751942,8200800
2019-01-18,44.099998,44.152500,43.777500,44.022499,41.894688,7414400
2019-01-22,43.857498,44.487499,43.810001,44.345001,42.201599,8654400
2019-01-23,44.485001,44.865002,44.047501,44.845001,42.677433,9089200
2019-01-24,44.814999,45.220001,44.490002,45.070000,42.891556,9812800
2019-01-25,44.625000,44.872501,43.480000,43.549999,41.445023,15254400
2019-01-28,44.027500,44.027500,42.942501,43.117500,41.033432,11976800
2019-01-29,43.270000,43.357498,42.935001,43.215000,41.126213,7924400
2019-01-30,43.060001,43.657501,43.025002,43.397499,41.299892,8345600
2019-01-31,43.360001,44.822498,43.337502,44.744999,42.582260,12519600
2019-02-01,44.592499,44.779999,44.125000,44.455002,42.306286,8934000
2019-02-04,44.277500,44.547501,44.032501,44.525002,42.372902,11302000
2019-02-05,44.392502,44.674999,44.192501,44.542500,42.389553,7956800
2019-02-06,44.682499,44.810001,44.400002,44.525002,42.372902,6647200
2019-02-07,44.500000,45.362499,44.470001,45.337502,43.146126,8516800
2019-02-08,45.302502,45.842499,45.255001,45.752499,43.541061,7322400
2019-02-11,45.605000,45.982498,45.580002,45.752499,43.541061,7404400
2019-02-12,45.750000,46.102501,45.419998,45.817501,43.602924,7004800
2019-02-13,45.764999,45.965000,45.607498,45.712502,43.503006,5726400
2019-02-14,45.840000,46.110001,45.634998,45.652500,43.445900,6408000
2019-02-15,46.152500,46.277500,45.825001,46.009998,43.786125,8813200
2019-02-19,46.032501,46.452499,45.849998,46.342499,44.102551,9774000
2019-02-20,46.270000,46.525002,46.009998,46.410000,44.166790,10203200
2019-02-21,46.222500,46.717499,46.139999,46.639999,44.385666,8274800
2019-02-22,46.707500,47.035000,46.439999,47.032501,44.759201,6735200
2019-02-25,47.112499,47.347500,46.577499,46.970001,44.699722,7555600
2019-02-26,47.044998,47.255001,46.787498,47.057499,44.782986,7644400
2019-02-27,46.645000,46.872501,46.520000,46.702499,44.742268,7288000
2019-02-28,46.752499,47.185001,46.514999,46.930000,44.960224,12454000
2019-03-01,46.880001,47.145000,46.647499,46.889999,44.921906,6865600
2019-03-04,47.057499,47.137501,46.642502,47.060001,45.084766,8609200
2019-03-05,47.092499,47.302502,47.005001,47.080002,45.103931,7666800
2019-03-06,47.014999,47.242500,46.744999,46.892502,44.924305,7155600
2019-03-07,47.064999,47.282501,46.845001,46.982498,45.010521,9411200
2019-03-08,47.152500,47.357498,46.730000,47.174999,45.194942,6972800
2019-03-11,47.152500,47.445000,47.115002,47.375000,45.386547,7135600
2019-03-12,47.500000,47.840000,47.357498,47.722500,45.719460,7140400
2019-03-13,47.467499,47.880001,47.365002,47.742500,45.738625,4916000
2019-03-14,47.790001,48.042500,47.552502,47.744999,45.741016,5816800
2019-03-15,47.689999,47.985001,47.502499,47.810001,45.803291,14402000
2019-03-18,47.867500,47.994999,47.532501,47.717499,45.714676,7469200
2019-03-19,47.632500,47.652500,46.947498,47.125000,45.147045,8080800
2019-03-20,47.259998,47.792500,46.959999,47.467499,45.475166,8669200
2019-03-21,47.572498,48.070000,47.462502,47.977501,45.963760,7499200
2019-03-22,48.062500,48.887501,48.062500,48.482498,46.447567,9486000
2019-03-25,48.612499,48.775002,48.387501,48.402500,46.370918,7038400
2019-03-26,48.455002,48.832500,48.255001,48.750000,46.703838,6093200
2019-03-27,48.812500,48.825001,48.217499,48.480000,46.445168,6116800
2019-03-28,48.477501,48.597500,47.830002,47.980000,45.966152,9324000
2019-03-29,47.982498,48.367500,47.825001,48.330002,46.301464,12039200
